longitude,latitude,trace_type
-10033760.805393234,4671427.641240053,racing_line
-10033760.997463185,4671427.603256637,racing_line
-10033761.189737458,4671427.565233662,racing_line
-10033761.382050935,4671427.526631145,racing_line
-10033761.52169293,4671427.272571425,racing_line
-10033761.69758644,4671427.160796399,racing_line
-10033761.878461264,4671427.052321466,racing_line
-10033762.060994243,4671426.952110457,racing_line
-10033762.292279014,4671427.088239295,racing_line
-10033762.528340314,4671427.254378267,racing_line
-10033762.71785151,4671427.202530427,racing_line
-10033762.907114733,4671427.150084885,racing_line
-10033763.096125297,4671427.097029092,racing_line
-10033763.284892716,4671427.043364778,racing_line
-10033763.473434811,4671426.989074739,racing_line
-10033763.66177107,4671426.934089791,racing_line
-10033763.849916903,4671426.878265845,racing_line
-10033764.03788122,4671426.821380293,racing_line
-10033764.184177035,4671426.567441216,racing_line
-10033764.36657857,4671426.481302036,racing_line
-10033764.558013402,4671426.451026205,racing_line
-10033764.885865122,4671426.851664363,racing_line
-10033765.05428892,4671426.739600376,racing_line
-10033765.166311901,4671426.4573543975,racing_line
-10033765.356659584,4671426.398911849,racing_line
-10033765.547638372,4671426.340779733,racing_line
-10033765.739016514,4671426.282164242,racing_line
-10033765.875867072,4671426.016002293,racing_line
-10033766.05183382,4671425.894609917,racing_line
-10033766.233560119,4671425.788597448,racing_line
-10033766.419018531,4671425.697387031,racing_line
-10033766.607267274,4671425.618962534,racing_line
-10033766.808933442,4671425.602790441,racing_line
-10033767.073289743,4671425.812244745,racing_line
-10033767.262204636,4671425.736686828,racing_line
-10033767.450860035,4671425.6606688555,racing_line
-10033767.639212923,4671425.584110215,racing_line
-10033767.827231012,4671425.506925456,racing_line
-10033768.014888786,4671425.4290242875,racing_line
-10033768.202163257,4671425.350309642,racing_line
-10033768.38902995,4671425.270674634,racing_line
-10033768.575459862,4671425.189999417,racing_line
-10033768.76141777,4671425.108148977,racing_line
-10033768.887916071,4671424.857744346,racing_line
-10033769.065636555,4671424.75579946,racing_line
-10033769.24287549,4671424.652862043,racing_line
-10033769.420135738,4671424.550266319,racing_line
-10033769.598019514,4671424.449614017,racing_line
-10033769.777167043,4671424.3525931565,racing_line
-10033769.958181005,4671424.260727979,racing_line
-10033770.141552502,4671424.175103295,racing_line
-10033770.327592641,4671424.096101302,racing_line
-10033770.516389506,4671424.023252108,racing_line
-10033770.765936777,4671424.090658542,racing_line
-10033770.944620498,4671423.986894328,racing_line
-10033771.123013627,4671423.882125637,racing_line
-10033771.301212259,4671423.7767614145,racing_line
-10033771.479293026,4671423.671203855,racing_line
-10033771.657302067,4671423.56580928,racing_line
-10033771.83524527,4671423.4608491855,racing_line
-10033772.013080208,4671423.356476346,racing_line
-10033772.190710459,4671423.252701023,racing_line
-10033772.36798321,4671423.149381513,racing_line
-10033772.544691123,4671423.04623102,racing_line
-10033772.720579691,4671422.942840356,racing_line
-10033772.790582268,4671422.678978914,racing_line
-10033772.92660579,4671422.521238134,racing_line
-10033773.064986663,4671422.368324347,racing_line
-10033773.209196275,4671422.2242866885,racing_line
-10033773.361634405,4671422.092014034,racing_line
-10033773.522696806,4671421.97297385,racing_line
-10033773.692419682,4671421.865790453,racing_line
-10033773.868354904,4671421.76820208,racing_line
-10033774.04796836,4671421.676411064,racing_line
-10033774.228644762,4671421.586296241,racing_line
-10033774.408074984,4671421.494140699,racing_line
-10033774.584463706,4671421.397101248,racing_line
-10033774.849766903,4671421.414738342,racing_line
-10033775.002958573,4671421.282621626,racing_line
-10033775.15546382,4671421.149486348,racing_line
-10033775.307361249,4671421.015480754,racing_line
-10033775.458686173,4671420.880699428,racing_line
-10033775.609436616,4671420.745187607,racing_line
-10033775.759580232,4671420.608947622,racing_line
-10033775.909060866,4671420.47194642,racing_line
-10033776.057804018,4671420.33412352,racing_line
-10033776.205720792,4671420.195398852,racing_line
-10033776.242141591,4671419.943996887,racing_line
-10033776.37483087,4671419.792782438,racing_line
-10033776.505432032,4671419.63983871,racing_line
-10033776.633764705,4671419.48500339,racing_line
-10033776.759626994,4671419.328103126,racing_line
-10033776.882927941,4671419.169074079,racing_line
-10033777.003817959,4671419.008069893,racing_line
-10033777.122804325,4671418.845552673,racing_line
-10033777.240761116,4671418.682441043,racing_line
-10033777.358323386,4671418.520752056,racing_line
-10033777.478816032,4671418.3599193115,racing_line
-10033777.602896176,4671418.202503827,racing_line
-10033777.731877357,4671418.049682853,racing_line
-10033777.866472553,4671417.902029487,racing_line
-10033778.006539946,4671417.759237127,racing_line
-10033778.150978617,4671417.620011722,racing_line
-10033778.29778,4671417.482172229,racing_line
-10033778.444265794,4671417.342986523,racing_line
-10033778.690749107,4671417.276537882,racing_line
-10033778.802890908,4671417.106269041,racing_line
-10033778.914729252,4671416.93473686,racing_line
-10033779.026475623,4671416.761986522,racing_line
-10033779.138212431,4671416.588045836,racing_line
-10033779.249887228,4671416.412932752,racing_line
-10033779.361324925,4671416.236663552,racing_line
-10033779.472254302,4671416.059260039,racing_line
-10033779.447113492,4671415.802444958,racing_line
-10033779.531522693,4671415.611535975,racing_line
-10033779.616262333,4671415.421141773,racing_line
-10033779.701836992,4671415.231580487,racing_line
-10033779.788094819,4671415.042817357,racing_line
-10033779.87448638,4671414.854621164,racing_line
-10033779.960445847,4671414.666752808,racing_line
-10033780.045786157,4671414.479142413,racing_line
-10033780.130919497,4671414.291974805,racing_line
-10033780.216503816,4671414.106274641,racing_line
-10033780.30393832,4671413.922176455,racing_line
-10033780.394764366,4671413.73913552,racing_line
-10033780.489421126,4671413.557679031,racing_line
-10033780.58775386,4671413.377734858,racing_line
-10033780.688925527,4671413.198607208,racing_line
-10033780.7913549,4671413.01926606,racing_line
-10033780.892903954,4671412.838479421,racing_line
-10033781.118353862,4671412.7026113365,racing_line
-10033781.189926341,4671412.5060089445,racing_line
-10033781.260708205,4671412.308259251,racing_line
-10033781.330831364,4671412.109408928,racing_line
-10033781.400320992,4671411.909513842,racing_line
-10033781.469086278,4671411.708636921,racing_line
-10033781.536923366,4671411.506845317,racing_line
-10033781.435389597,4671411.258509997,racing_line
-10033781.463959064,4671411.047852317,racing_line
-10033781.48996437,4671410.836807063,racing_line
-10033781.517231906,4671410.626250941,racing_line
-10033781.549859408,4671410.417055542,racing_line
-10033781.59156299,4671410.21002145,racing_line
-10033781.644816732,4671410.005727324,racing_line
-10033781.710082937,4671409.804335154,racing_line
-10033781.785197072,4671409.606473995,racing_line
-10033781.86642529,4671409.40949075,racing_line
-10033781.948298445,4671409.212134827,racing_line
-10033782.170835074,4671409.0387765365,racing_line
-10033782.207738407,4671408.831464751,racing_line
-10033782.243471645,4671408.624091882,racing_line
-10033782.278227944,4671408.416567466,racing_line
-10033782.312063297,4671408.208755679,racing_line
-10033782.34490218,4671408.000489356,racing_line
-10033782.376562841,4671407.791588919,racing_line
-10033782.224225435,4671407.566657232,racing_line
-10033782.228023449,4671407.356254947,racing_line
-10033782.237105675,4671407.145548323,racing_line
-10033782.253078323,4671406.934367068,racing_line
-10033782.275367495,4671406.722505447,racing_line
-10033782.30130345,4671406.50978673,racing_line
-10033782.326736892,4671406.296125079,racing_line
-10033782.34702824,4671406.081580381,racing_line
-10033782.358199222,4671405.866381402,racing_line
-10033782.358037878,4671405.65088484,racing_line
-10033782.346982013,4671405.435465729,racing_line
-10033782.328477072,4671405.220386502,racing_line
-10033782.308550008,4671405.005728219,racing_line
-10033782.294301722,4671404.79143781,racing_line
-10033782.291688683,4671404.577895881,racing_line
-10033782.30331547,4671404.36503272,racing_line
-10033782.327347849,4671404.151888679,racing_line
-10033782.358116124,4671403.9389943415,racing_line
-10033782.3878622,4671403.726231533,racing_line
-10033782.555287167,4671403.504117273,racing_line
-10033782.539439302,4671403.291990574,racing_line
-10033782.522379398,4671403.07973084,racing_line
-10033782.504158426,4671402.86715388,racing_line
-10033782.484678969,4671402.654114451,racing_line
-10033782.290541597,4671402.459872486,racing_line
-10033782.236653429,4671402.251229582,racing_line
-10033782.182933517,4671402.042031647,racing_line
-10033782.13343718,4671401.831542704,racing_line
-10033782.09111308,4671401.619165937,racing_line
-10033782.05750395,4671401.404553096,racing_line
-10033782.032692436,4671401.187928139,racing_line
-10033782.015332475,4671400.969510813,racing_line
-10033782.002823979,4671400.7490813825,racing_line
-10033781.991786404,4671400.527173864,racing_line
-10033782.124286942,4671400.275424554,racing_line
-10033782.077915816,4671400.057276938,racing_line
-10033782.030294653,4671399.839221343,racing_line
-10033781.981632423,4671399.621412515,racing_line
-10033781.932007201,4671399.404016998,racing_line
-10033781.881342847,4671399.187203249,racing_line
-10033781.658290386,4671399.0172055,racing_line
-10033781.56221423,4671398.815674218,racing_line
-10033781.464419996,4671398.615443853,racing_line
-10033781.370985426,4671398.414431496,racing_line
-10033781.286767147,4671398.210851801,racing_line
-10033781.214434963,4671398.00363554,racing_line
-10033781.154384647,4671397.793820489,racing_line
-10033781.103490168,4671397.579844286,racing_line
-10033781.057795323,4671397.363568619,racing_line
-10033781.01246859,4671397.146267251,racing_line
-10033780.963073097,4671396.929013075,racing_line
-10033780.906380743,4671396.712631573,racing_line
-10033780.840711817,4671396.497608915,racing_line
-10033780.7658032,4671396.283748232,racing_line
-10033780.827387929,4671396.01434103,racing_line
-10033780.736414682,4671395.801480402,racing_line
-10033780.64337048,4671395.587942094,racing_line
-10033780.548317173,4671395.373922631,racing_line
-10033780.451352626,4671395.159670179,racing_line
-10033780.352625499,4671394.945466089,racing_line
-10033780.252337823,4671394.731607081,racing_line
-10033780.15073055,4671394.518388238,racing_line
-10033780.048050158,4671394.306086831,racing_line
-10033779.94450013,4671394.094947329,racing_line
-10033779.8401886,4671393.885168919,racing_line
-10033779.735089151,4671393.6768970415,racing_line
-10033779.475770239,4671393.556828289,racing_line
-10033779.342303837,4671393.368930152,racing_line
-10033779.209019408,4671393.181967601,racing_line
-10033779.079886282,4671392.99313223,racing_line
-10033778.957469445,4671392.800387567,racing_line
-10033778.842496097,4671392.602851014,racing_line
-10033778.73395113,4671392.400787378,racing_line
-10033778.629548667,4671392.195326912,racing_line
-10033778.526322009,4671391.988105488,racing_line
-10033778.421163721,4671391.780953083,racing_line
-10033778.311244622,4671391.57566901,racing_line
-10033778.326393025,4671391.282637995,racing_line
-10033778.194565702,4671391.087954767,racing_line
-10033778.061024535,4671390.893657408,racing_line
-10033777.790281247,4671390.800284395,racing_line
-10033777.638127511,4671390.621022577,racing_line
-10033777.479323743,4671390.44685739,racing_line
-10033777.31635275,4671390.276109211,racing_line
-10033777.152475733,4671390.106306972,racing_line
-10033776.991471224,4671389.934442245,racing_line
-10033776.837487848,4671389.758043508,racing_line
-10033776.692888435,4671389.574343238,racing_line
-10033776.558378663,4671389.382195731,racing_line
-10033776.433017833,4671389.183073093,racing_line
-10033776.31327668,4671388.979594389,racing_line
-10033776.310639154,4671388.673013618,racing_line
-10033776.153414244,4671388.500350226,racing_line
-10033775.995603215,4671388.328772921,racing_line
-10033775.837429788,4671388.158008309,racing_line
-10033775.678982597,4671387.987867456,racing_line
-10033775.520207122,4671387.818263891,racing_line
-10033775.36092153,4671387.649215744,racing_line
-10033775.200851781,4671387.480832668,racing_line
-10033774.923469955,4671387.436263468,racing_line
-10033774.739427231,4671387.295432205,racing_line
-10033774.558386592,4671387.151226719,racing_line
-10033774.381312907,4671387.002184575,racing_line
-10033774.208029725,4671386.848234304,racing_line
-10033774.037337305,4671386.690620202,racing_line
-10033773.86728854,4671386.531598351,racing_line
-10033773.695640033,4671386.373911246,racing_line
-10033773.520423036,4671386.220109661,racing_line
-10033773.340540003,4671386.071815875,racing_line
-10033773.15647822,4671385.929257085,racing_line
-10033772.970319597,4671385.790726739,racing_line
-10033772.78403778,4671385.651675752,racing_line
-10033772.602031851,4671385.508525524,racing_line
-10033772.427063212,4671385.358052972,racing_line
-10033772.259712493,4671385.199509529,racing_line
-10033772.097873924,4671385.035223305,racing_line
-10033771.937368717,4671384.86999138,racing_line
-10033771.84926372,4671384.60685263,racing_line
-10033771.661137868,4671384.47696854,racing_line
-10033771.472613739,4671384.348054775,racing_line
-10033771.283595622,4671384.219904361,racing_line
-10033771.093909152,4671384.092451951,racing_line
-10033770.903327659,4671383.965765398,racing_line
-10033770.61842294,4671383.983465064,racing_line
-10033770.409087453,4671383.886848401,racing_line
-10033770.200827483,4671383.7886382295,racing_line
-10033769.994846849,4671383.6860387195,racing_line
-10033769.792374853,4671383.577374456,racing_line
-10033769.593660299,4671383.461556521,racing_line
-10033769.398487862,4671383.338459577,racing_line
-10033769.205856673,4671383.208674836,racing_line
-10033769.015136786,4671383.074075813,racing_line
-10033768.824891172,4671382.937055823,racing_line
-10033768.700477624,4671382.674503868,racing_line
-10033768.491057204,4671382.567159984,racing_line
-10033768.281023428,4671382.460851062,racing_line
-10033768.070639193,4671382.355472949,racing_line
-10033767.860097047,4671382.251030872,racing_line
-10033767.649491403,4671382.147655872,racing_line
-10033767.438806385,4671382.045599978,racing_line
-10033767.149082325,4671382.123375644,racing_line
-10033766.922164127,4671382.065417522,racing_line
-10033766.697326837,4671382.004225682,racing_line
-10033766.476185724,4671381.935067473,racing_line
-10033766.259457475,4671381.855443198,racing_line
-10033766.047045354,4671381.765497274,racing_line
-10033765.838248353,4671381.667715016,racing_line
-10033765.63042667,4671381.565425735,racing_line
-10033765.421649985,4671381.462674013,racing_line
-10033765.21038972,4671381.363018369,racing_line
-10033764.995584128,4671381.26888763,racing_line
-10033764.776828535,4671381.181413112,racing_line
-10033764.554237476,4671381.100455757,racing_line
-10033764.328336077,4671381.024817037,racing_line
-10033764.099903302,4671380.952556874,racing_line
-10033763.869808795,4671380.88137333,racing_line
-10033763.683579838,4671380.657814,racing_line
-10033763.447948433,4671380.592117552,racing_line
-10033763.211231813,4671380.527801411,racing_line
-10033762.973765792,4671380.46479198,racing_line
-10033762.735922903,4671380.40297647,racing_line
-10033762.4980781,4671380.3422298785,racing_line
-10033762.260561775,4671380.282457912,racing_line
-10033762.023609724,4671380.223644977,racing_line
-10033761.787325284,4671380.165890953,racing_line
-10033761.551667478,4671380.109421395,racing_line
-10033761.286483038,4671380.2291266965,racing_line
-10033761.046425935,4671380.216713069,racing_line
-10033760.807682391,4671380.199760493,racing_line
-10033760.570465395,4671380.173916856,racing_line
-10033760.334676435,4671380.137411539,racing_line
-10033760.099977026,4671380.090886675,racing_line
-10033759.865866058,4671380.036703866,racing_line
-10033759.631759502,4671379.978139804,racing_line
-10033759.397075143,4671379.9187093,racing_line
-10033759.161313435,4671379.861710733,racing_line
-10033758.92412357,4671379.809960455,racing_line
-10033758.70009996,4671379.615569568,racing_line
-10033758.457584478,4671379.588686593,racing_line
-10033758.214498661,4671379.563265045,racing_line
-10033757.970967714,4671379.539314872,racing_line
-10033757.727123808,4671379.516930191,racing_line
-10033757.473581206,4671379.679118913,racing_line
-10033757.22990012,4671379.6823335625,racing_line
-10033756.986447379,4671379.686328826,racing_line
-10033756.743392728,4671379.687226234,racing_line
-10033756.500855943,4671379.681396904,racing_line
-10033756.259160079,4671379.666403372,racing_line
-10033756.018414464,4671379.641884893,racing_line
-10033755.777873948,4671379.609978188,racing_line
-10033755.537209919,4671379.41390386,racing_line
-10033755.295805924,4671379.4135476835,racing_line
-10033755.054892883,4671379.4145350605,racing_line
-10033754.814438678,4671379.416597017,racing_line
-10033754.57439027,4671379.419581292,racing_line
-10033754.33468024,4671379.423473163,racing_line
-10033754.095236188,4671379.428389257,racing_line
-10033753.855990585,4671379.434547951,racing_line
-10033753.628850585,4671379.61756983,racing_line
-10033753.392925449,4671379.6511076335,racing_line
-10033753.156675372,4671379.679977568,racing_line
-10033752.919817364,4671379.702675139,racing_line
-10033752.682243416,4671379.719183354,racing_line
-10033752.444024744,4671379.730873883,racing_line
-10033752.205390904,4671379.7402571775,racing_line
-10033751.966698863,4671379.750578084,racing_line
-10033751.728397189,4671379.765291269,racing_line
-10033751.491010183,4671379.787417157,racing_line
-10033751.255176147,4671379.8188238,racing_line
-10033751.02096575,4671379.8595680315,racing_line
-10033750.788163528,4671379.907361139,racing_line
-10033750.556006927,4671379.957720036,racing_line
-10033750.324141793,4671380.004926767,racing_line
-10033750.09191758,4671380.044053087,racing_line
-10033749.858999377,4671380.072854245,racing_line
-10033749.62549586,4671380.092752774,racing_line
-10033749.391911117,4671380.108327209,racing_line
-10033749.133729625,4671379.982421532,racing_line
-10033748.905319177,4671380.030375255,racing_line
-10033748.677386634,4671380.079473883,racing_line
-10033748.44977212,4671380.12961333,racing_line
-10033748.222354382,4671380.18079949,racing_line
-10033747.995057844,4671380.233137438,racing_line
-10033747.767851144,4671380.28680628,racing_line
-10033747.581234721,4671380.512081029,racing_line
-10033747.360260611,4671380.588758831,racing_line
-10033747.13848931,4671380.662941068,racing_line
-10033746.915420616,4671380.73293192,racing_line
-10033746.690754863,4671380.79781393,racing_line
-10033746.46441055,4671380.857496533,racing_line
-10033746.236521624,4671380.9126966875,racing_line
-10033746.007431744,4671380.964877979,racing_line
-10033745.731226757,4671380.858016647,racing_line
-10033745.50633271,4671380.931564878,racing_line
-10033745.281827524,4671381.006542126,racing_line
-10033745.057789907,4671381.082736827,racing_line
-10033744.834326593,4671381.160002506,racing_line
-10033744.611568201,4671381.238290744,racing_line
-10033744.389659964,4671381.31766985,racing_line
-10033744.230088158,4671381.566555204,racing_line
-10033744.02251093,4671381.6781162005,racing_line
-10033743.81509774,4671381.788192687,racing_line
-10033743.606000371,4671381.8922485495,racing_line
-10033743.393974984,4671381.987487603,racing_line
-10033743.178634707,4671382.073433993,racing_line
-10033742.960422488,4671382.1518700505,racing_line
-10033742.740374198,4671382.226184102,racing_line
-10033742.519808099,4671382.300439879,racing_line
-10033742.300023424,4671382.378437988,racing_line
-10033742.018527847,4671382.319800687,racing_line
-10033741.806384927,4671382.423792755,racing_line
-10033741.594068497,4671382.529564431,racing_line
-10033741.381551163,4671382.637100255,racing_line
-10033741.168880977,4671382.746427708,racing_line
-10033740.956171911,4671382.857601922,racing_line
-10033740.823795816,4671383.125858156,racing_line
-10033740.616737412,4671383.247077777,racing_line
-10033740.407740887,4671383.365312607,racing_line
-10033740.196130604,4671383.479261966,racing_line
-10033739.981977623,4671383.589016027,racing_line
-10033739.689501759,4671383.564133805,racing_line
-10033739.481708383,4671383.687369845,racing_line
-10033739.275231212,4671383.811530363,racing_line
-10033739.070153847,4671383.9364124965,racing_line
-10033738.866543774,4671384.061939545,racing_line
-10033738.66445621,4671384.188186149,racing_line
-10033738.562554464,4671384.4655624805,racing_line
-10033738.379826842,4671384.615583499,racing_line
-10033738.196181405,4671384.762744408,racing_line
-10033738.00927692,4671384.904184607,racing_line
-10033737.817973085,4671385.038924191,racing_line
-10033737.622345453,4671385.167720074,racing_line
-10033737.423423076,4671385.292560399,racing_line
-10033737.2228089,4671385.416045024,racing_line
-10033737.02234763,4671385.5408814205,racing_line
-10033736.724398982,4671385.539682449,racing_line
-10033736.536401927,4671385.6852011345,racing_line
-10033736.349101305,4671385.832193052,racing_line
-10033736.162533943,4671385.98055202,racing_line
-10033735.97680971,4671386.130218409,racing_line
-10033735.903652726,4671386.413735159,racing_line
-10033735.736108577,4671386.582134429,racing_line
-10033735.571917897,4671386.753731633,racing_line
-10033735.409073649,4671386.925511294,racing_line
-10033735.244815702,4671387.09429304,racing_line
-10033735.075735558,4671387.257651706,racing_line
-10033734.900124514,4671387.413191548,racing_line
-10033734.717680367,4671387.560175663,racing_line
-10033734.529667633,4671387.700132892,racing_line
-10033734.33896136,4671387.836435705,racing_line
-10033734.048952598,4671387.871507803,racing_line
-10033733.8858732,4671388.036925413,racing_line
-10033733.724077675,4671388.202674517,racing_line
-10033733.56335666,4671388.368654644,racing_line
-10033733.403584415,4671388.534877673,racing_line
-10033733.244725272,4671388.701458635,racing_line
-10033733.086823493,4671388.868588588,racing_line
-10033732.929980407,4671389.036497202,racing_line
-10033732.907119285,4671389.320039735,racing_line
-10033732.766408136,4671389.499632942,racing_line
-10033732.62129168,4671389.675518297,racing_line
-10033732.471595187,4671389.847780303,racing_line
-10033732.318358526,4671390.017418116,racing_line
-10033732.163665392,4671390.186168202,racing_line
-10033732.010344237,4671390.35622685,racing_line
-10033732.018607572,4671390.650561302,racing_line
-10033731.794961955,4671390.767573817,racing_line
-10033731.442206543,4671390.785256335,racing_line
-10033731.30381412,4671390.966790027,racing_line
-10033731.165860992,4671391.1481579915,racing_line
-10033731.231469098,4671391.474029169,racing_line
-10033731.10966658,4671391.663040036,racing_line
-10033730.978903921,4671391.844226503,racing_line
-10033730.836671524,4671392.01693954,racing_line
-10033730.68499034,4671392.182001721,racing_line
-10033730.528589306,4671392.343084383,racing_line
-10033730.264304869,4671392.432981081,racing_line
-10033730.143530693,4671392.618443314,racing_line
-10033730.023699822,4671392.804190118,racing_line
-10033729.904554281,4671392.990256574,racing_line
-10033729.785966363,4671393.176736234,racing_line
-10033729.667936265,4671393.363767054,racing_line
-10033729.550570518,4671393.5515124705,racing_line
-10033729.434048777,4671393.740142049,racing_line
-10033729.471977016,4671394.0157829905,racing_line
-10033729.37648091,4671394.215451921,racing_line
-10033729.27560868,4671394.412549624,racing_line
-10033729.167861361,4671394.606409579,racing_line
-10033729.052613046,4671394.796802352,racing_line
-10033728.93013663,4671394.983951055,racing_line
-10033728.656373762,4671395.0942052975,racing_line
-10033728.551092412,4671395.292364776,racing_line
-10033728.44684986,4671395.491290595,racing_line
-10033728.343407072,4671395.690741476,racing_line
-10033728.240548108,4671395.8904733155,racing_line
-10033728.13811756,4671396.090270225,racing_line
-10033728.036053412,4671396.289976668,racing_line
-10033727.934407506,4671396.489523252,racing_line
-10033727.83334652,4671396.688938635,racing_line
-10033727.733130421,4671396.888343442,racing_line
-10033727.634071408,4671397.0879277615,racing_line
-10033727.718226768,4671397.359985612,racing_line
-10033727.647793066,4671397.569771941,racing_line
-10033727.56744119,4671397.775844864,racing_line
-10033727.476880034,4671397.978286118,racing_line
-10033727.377876405,4671398.177911574,racing_line
-10033727.27350868,4671398.376028719,racing_line
-10033727.167285375,4671398.574119198,racing_line
-10033726.904375281,4671398.714669079,racing_line
-10033726.820229953,4671398.923485971,racing_line
-10033726.737068303,4671399.133639989,racing_line
-10033726.654759144,4671399.345117704,racing_line
-10033726.844306368,4671399.652645615,racing_line
-10033726.94300858,4671399.929102698,racing_line
-10033726.807560248,4671400.128796899,racing_line
-10033726.347292773,4671400.206580588,racing_line
-10033726.27673392,4671400.425149094,racing_line
-10033726.207236126,4671400.644396442,racing_line
-10033726.138933962,4671400.864496413,racing_line
-10033726.072036576,4671401.085639502,racing_line
-10033725.786524307,4671401.238506741,racing_line
-10033725.652197842,4671401.438172227,racing_line
-10033725.555270642,4671401.6384413885,racing_line
-10033725.491585646,4671401.860217363,racing_line
-10033725.52297041,4671402.108473239,racing_line
-10033725.63018322,4671402.399092104,racing_line
-10033725.550813016,4671402.615405407,racing_line
-10033725.47215453,4671402.831816342,racing_line
-10033725.394542174,4671403.048531106,racing_line
-10033725.318218607,4671403.265708327,racing_line
-10033725.243313085,4671403.483449103,racing_line
-10033725.169841614,4671403.701798987,racing_line
-10033725.09772344,4671403.920756711,racing_line
-10033725.026807237,4671404.140285272,racing_line
-10033725.154940404,4671404.408664874,racing_line
-10033725.181717485,4671404.653330713,racing_line
-10033725.096249392,4671404.871545534,racing_line
-10033725.005098963,4671405.088092772,racing_line
-10033724.909154138,4671405.303024199,racing_line
-10033724.640665477,4671405.471499785,racing_line
-10033724.583366264,4671405.695504494,racing_line
-10033724.527199961,4671405.919814752,racing_line
-10033724.471716356,4671406.144296143,racing_line
-10033724.416446459,4671406.3688151315,racing_line
-10033724.36092183,4671406.593244234,racing_line
-10033724.304697864,4671406.817467993,racing_line
-10033724.247379351,4671407.041389077,racing_line
-10033724.011978047,4671407.217398207,racing_line
-10033723.940522816,4671407.433520552,racing_line
-10033724.066141583,4671407.710729777,racing_line
-10033724.002943944,4671407.9331706,racing_line
-10033723.939289775,4671408.155549938,racing_line
-10033723.875020895,4671408.3777995575,racing_line
-10033723.810075648,4671408.599867266,racing_line
-10033723.744500712,4671408.821722303,racing_line
-10033723.678444717,4671409.043355785,racing_line
-10033723.61213605,4671409.264777433,racing_line
-10033723.545850048,4671409.48601069,racing_line
-10033723.479872176,4671409.707088308,racing_line
-10033723.637618518,4671409.982697575,racing_line
-10033723.596014038,4671410.21130214,racing_line
-10033723.54136893,4671410.439104911,racing_line
-10033723.235564198,4671410.5942489635,racing_line
-10033723.178431567,4671410.816732587,racing_line
-10033723.11983136,4671411.038944177,racing_line
-10033723.059886796,4671411.260966596,racing_line
-10033722.998765238,4671411.482877506,racing_line
-10033722.936653905,4671411.704745019,racing_line
-10033722.873736925,4671411.92662533,racing_line
-10033722.810177397,4671412.148562511,racing_line
-10033722.746107994,4671412.370590566,racing_line
-10033722.681631425,4671412.59273751,racing_line
-10033722.61682894,4671412.815030372,racing_line
-10033722.778414814,4671413.100098528,racing_line
-10033722.488668397,4671413.260881398,racing_line
-10033722.426715925,4671413.484956546,racing_line
-10033722.364132639,4671413.709230637,racing_line
-10033722.300892524,4671413.933671723,racing_line
-10033722.237002619,4671414.158255003,racing_line
-10033722.172508651,4671414.382966504,racing_line
-10033722.107494768,4671414.607805058,racing_line
-10033722.042077666,4671414.832782868,racing_line
-10033721.976396559,4671415.0579251535,racing_line
-10033721.910600312,4671415.2832692135,racing_line
-10033721.844833242,4671415.508862875,racing_line
-10033721.595967649,4671415.680411935,racing_line
-10033721.709897678,4671415.960044802,racing_line
-10033721.639927864,4671416.18551481,racing_line
-10033721.5690405,4671416.411175397,racing_line
-10033721.497294974,4671416.637075531,racing_line
-10033721.42480575,4671416.863275083,racing_line
-10033721.351734933,4671417.089840866,racing_line
-10033721.278279077,4671417.316841475,racing_line
-10033721.204650685,4671417.544340955,racing_line
-10033721.131055608,4671417.772391608,racing_line
-10033721.057668678,4671418.001026825,racing_line
-10033720.984611524,4671418.2302554045,racing_line
-10033720.9124211,4671418.460206928,racing_line
-10033720.84144895,4671418.6909511825,racing_line
-10033720.771688614,4671418.922449217,racing_line
-10033720.702356592,4671419.1544361785,racing_line
-10033720.632785536,4671419.386691034,racing_line
-10033720.563131185,4671419.619248374,racing_line
-10033720.4935145,4671419.852143261,racing_line
-10033720.424010677,4671420.085405922,racing_line
-10033720.35464774,4671420.319058768,racing_line
-10033720.285413403,4671420.553115638,racing_line
-10033720.21626764,4671420.787582694,racing_line
-10033720.147158017,4671421.022460427,racing_line
-10033720.07693892,4671421.257431163,racing_line
-10033720.005387295,4671421.4924353855,racing_line
-10033719.93245006,4671421.727454908,racing_line
-10033719.858542781,4671421.962594951,racing_line
-10033719.784602351,4671422.19810204,racing_line
-10033719.710607085,4671422.433961693,racing_line
-10033719.636539795,4671422.6701643625,racing_line
-10033719.562403928,4671422.906710185,racing_line
-10033719.48823743,4671423.143611957,racing_line
-10033719.414120216,4671423.380895181,racing_line
-10033719.340171928,4671423.618594243,racing_line
-10033719.266537953,4671423.856744462,racing_line
-10033719.193365274,4671424.0953710545,racing_line
-10033719.317453708,4671424.392397736,racing_line
-10033719.050510645,4671424.574522041,racing_line
-10033718.979628608,4671424.814507568,racing_line
-10033718.908470433,4671425.05448368,racing_line
-10033718.837182082,4671425.294452109,racing_line
-10033718.765926303,4671425.534428384,racing_line
-10033718.69485696,4671425.774433628,racing_line
-10033718.624098979,4671426.014487499,racing_line
-10033718.553736698,4671426.254603377,racing_line
-10033718.483810939,4671426.494785916,racing_line
-10033718.414323231,4671426.735030567,racing_line
-10033718.345245097,4671426.975324425,racing_line
-10033718.276530083,4671427.215647953,racing_line
-10033718.208126431,4671427.45597727,racing_line
-10033718.139988534,4671427.696286719,racing_line
-10033718.071978325,4671427.9365193015,racing_line
